SUBLEASING	sap3 liis3 sing2
SUBLER	sap3 lqq2
SUBLESSEE	sap3 les3 sii2
SUBLESSEES	sap3 les3 sii2
SUBLESSOR	sap3 les3 sqq2
SUBLESSORS	sap3 les3 sqq2
SUBLET	sap3 let1
SUBLETHAL	sap1 lii3 th@l2
SUBLETS	sap3 let1
SUBLETTABLE	sap3 let3 thee0 bql2
SUBLETTER	sap3 let3 tqq2
SUBLETTERS	sap3 let3 tqq2
SUBLETTING	sap3 let3 ting2
SUBLETTINGS	sap3 let3 ting2
SUBLEVEL	sap3 lee3 weel2
SUBLEVELS	sap3 lee3 weel2
SUBLEXICAL	sap1 lek3 si1 kh@l2
SUBLICENSED	sap1 laj3 sen2
SUBLICENSEE	sap1 laj3 sen2 sii2
SUBLICENSES	sap1 laj3 sen3 ses1
SUBLIEUTENANCY	sap3 luu0 theen0 nxxn0 sii2
SUBLIEUTENANT	sap3 luu0 theen0 nxxn3
SUBLIEUTENANTS	sap3 luu0 theen0 nxxn3
SUBLIGATION	sap3 li1 kee0 chan2
SUBLIGRAPHICS	sap3 li1 kraaf3 fik1
SUBLIMATE	sap3 li1 meet1
SUBLIMATED	sap3 li1 meet3 thet1
SUBLIMATES	sap3 li1 meet1
SUBLIMATING	sap3 li1 meet3 ting2
SUBLIMATION	sap3 li1 mee0 chan2
SUBLIMATIONAL	sap3 li1 mee0 chan2 n@l2
SUBLIMATIONIST	sap3 li1 mee0 chan2 nis3
SUBLIMATIONS	sap3 li1 mee0 chan2
SUBLIMATOR	sap3 li1 mee0 tqq2
SUBLIME	sap3 laam0
SUBLIMED	sap3 laam0
SUBLIMELY	sap3 laam0 lii2
SUBLIMENESS	sap3 laam0 nees1
SUBLIMER	sap3 laaj0 mqq2
SUBLIMERS	sap3 laaj0 mqq2
SUBLIMES	sap3 laam0
SUBLIMINAL	sap3 li1 mi3 n@l2
SUBLIMINALITY	sap3 li1 mi3 n@l2 li3 tii2
SUBLIMINALLY	sap3 li1 mi3 n@l2 lii2
SUBLIMINALS	sap3 li1 mi3 n@l2
SUBLIMINATION	sap3 li1 mi3 nee0 chan2
SUBLIMING	sap3 laaj0 ming2
SUBLIMIT	sap3 li1 mit1
SUBLIMITATION	sap3 li1 mi3 thee0 chan2
SUBLIMITIES	sap3 li1 mi3 tii2
SUBLIMITS	sap3 li1 mit1
SUBLIMITY	sap3 li1 mi3 tii2
SUBLINEAR	sap3 lin0 niia0
SUBLINGUAL	sap3 ling0 kuual2
SUBLIST	sap3 lis3
SUBLISTS	sap3 lis3
SUBLUNAR	sap3 luu0 naa2
SUBMACHINE	sap1 mxch3 chiin0
SUBMACHINES	sap1 mxch3 chiin0
SUBMAN	sap3 mxxn0
SUBMANTLE	sap3 mxxn0 thql2
SUBMARGINAL	sap3 maa0 ci1 n@l2
SUBMARINA	sap3 maa0 ri1 naa2
SUBMARINE	sap3 maa0 riin0
SUBMARINED	sap3 maa0 riin0
SUBMARINER	sap3 mxx0 ri1 nqq2
SUBMARINERS	sap3 mxx0 ri1 nqq2
SUBMARINES	sap3 maa0 riin0
SUBMARINO	sap3 maa0 ri1 noo2
SUBMATRICES	sap3 mee0 thris3 ses1
SUBMATRIX	sap3 mee3 thrik1
SUBMEMBER	sap3 meem0 bqq2
SUBMEMBERS	sap3 meem0 bqq2
SUBMENTAL	sap3 men0 th@l2
SUBMENU	sap3 mee0 nuu0
SUBMERGE	sap3 mqqc3
SUBMERGED	sap3 mqqc3
SUBMERGENCE	sap3 mqq0 cen3
SUBMERGENCES	sap3 mqq0 cen3 ses1
SUBMERGENT	sap3 mqq0 cen2
SUBMERGERS	sap3 mqqc3 cqq2
SUBMERGES	sap3 mqqc3 ces1
SUBMERGING	sap3 mqqc3 cing2
SUBMERSIBILITY	sap3 mqq2 si1 bi1 li3 tii2
SUBMERSIBLE	sap3 mqq2 si1 bql2
SUBMERSIBLES	sap3 mqq2 si1 bql2
SUBMERSION	sap3 mqq2 chan2
SUBMERSIONS	sap3 mqq2 chan2
SUBMICROSCOPIC	sap3 maaj0 khroo0 sa1 kh@@0 pik1
SUBMINIATURE	sap3 mi3 niia0 chqq2
SUBMINIATURIZATION	sap3 mi3 niia0 chqq0 raj3 see0 chan2
SUBMINIATURIZE	sap3 mi3 niia0 chqq0 raj3
SUBMINIATURIZED	sap3 mi3 niia0 chqq0 raj3
SUBMINIATURIZES	sap3 mi3 niia0 chqq0 raj3 ses1
SUBMINIATURIZING	sap3 mi3 niia0 chqq0 raj3 sing2
SUBMINIMAL	sap3 mi3 ni1 m@l2
SUBMINIMUM	sap3 mi3 ni1 mam2
SUBMINIMUMS	sap3 mi3 ni1 mam2
SUBMINISTER	sap3 mi3 nis3 tqq2
SUBMINISTRATION	sap3 mi3 nis3 three0 chan2
SUBMINIUM	sap3 mi3 niiam2
SUBMINUTE	sap3 maaj0 niw0
SUBMISS	sap3 mis3
SUBMISSION	sap3 mich3 chan2
SUBMISSION	sap3 mich3 chan2
SUBMISSIONARY	sap3 mich3 chan2 naa0 rii2
SUBMISSIONIST	sap3 mich3 chan2 nis3
SUBMISSIONS	sap3 mich3 chan2
SUBMISSIVE	sap3 mis3 siif1
SUBMISSIVELY	sap3 mis3 siif1 lii2
SUBMISSIVENESS	sap3 mis3 siif1 nees1
SUBMISSIVES	sap3 mis3 siif1
SUBMISSNESS	sap3 mis3 nees1
SUBMIT	sap3 mit3
SUBMITAL	sap3 mit3 th@l2
SUBMITED	sap3 mit3 thet1
SUBMITS	sap3 mit3
SUBMITTAL	sap3 mit3 th@l2
SUBMITTANCE	sap3 mit3 thxxn3
SUBMITTD	sap3 mit3 thet1
SUBMITTED	sap3 mit3 thet1
SUBMITTER	sap3 mit3 tqq2
SUBMITTERS	sap3 mit3 tqq2
SUBMITTING	sap3 mit3 ting2
SUBMITTINGLY	sap3 mit3 ting2 lii2
SUBMODEL	sap3 moo0 deel0
SUBMODELS	sap3 moo0 deel0
SUBMODULE	sap3 m@@0 duul0
SUBMODULES	sap3 m@@0 duul0
SUBMOLECULAR	sap3 moo0 le3 khiw0 laa2
SUBMONTANE	sap3 m@n0 theen0
SUBMULTIPLE	sap3 mal0 ti1 phql2
SUBMULTIPLEXED	sap3 mal0 ti1 phlek3
SUBNETS	sap1 net3
SUBNETWORK	sap1 net3 wqqk1
SUBNETWORKS	sap1 net3 wqqk1
SUBNORMAL	sap3 n@@0 m@l2
SUBNORMALITY	sap3 n@@0 m@l2 li3 tii2
SUBNORMALLY	sap3 n@@0 m@l2 lii2
SUBNORMALS	sap3 n@@0 m@l2
SUBNOTATION	sap3 noo0 thee0 chan2
SUBNOTE	sap1 noot3
SUBNOTEBOOK	sap1 noot3 buk3
SUBNOTEBOOKS	sap1 noot3 buk3
SUBNUCLEI	sap3 niw0 khli1 aaj0
SUBNUCLEUS	sap3 niw0 khliias2
SUBNUCLEUSES	sap3 niw0 khliias3 ses1
SUBOCTAVE	sap1 b@k3 theef3
SUBOCTUPLE	sap1 b@k3 thiw0 phql2
SUBOFFICE	sap1 b@f3 fis3
SUBOFFICER	sap1 b@f3 fis3 sqq2
SUBOFFICERS	sap1 b@f3 fis3 sqq2
SUBOFFICES	sap1 b@f3 fis3 ses1
SUBOPTIMAL	sap1 b@p3 thi1 m@l2
SUBOPTIMUM	sap1 b@p3 thi1 mam2
SUBORAL	sap3 b@@0 rql2
SUBORBICULAR	sap3 b@@0 bi3 khiw0 laa2
SUBORBICULATE	sap3 b@@0 bi3 khiw0 leet1
SUBORBICULATED	sap3 b@@0 bi3 khiw0 leet3 thet1
SUBORBITAL	sap3 b@@0 bit3 th@l2
SUBORBITAR	sap3 b@@0 bit3 taa2
SUBORDER	sap3 b@@0 dqq2
SUBORDERS	sap3 b@@0 dqq2
SUBORDIN	sap3 b@@0 din2
SUBORDINACY	sap3 b@@0 di1 nee0 sii2
SUBORDINAL	sap3 b@@0 di1 nql2
SUBORDINANCE	sap3 b@@0 di1 nxxn2
SUBORDINANT	sap3 b@@0 di1 nxxn3
SUBORDINARIA	sap3 b@@0 di1 naa0 riia0
SUBORDINARY	sap3 b@@0 di1 naa0 rii2
SUBORDINATE	sap3 b@@0 di1 neet1
SUBORDINATE	sap3 b@@0 di1 neet1
SUBORDINATED	sap3 b@@0 di1 neet3 thet1
SUBORDINATELY	sap3 b@@0 di1 neet3 lii2
SUBORDINATENESS	sap3 b@@0 di1 neet3 nees1
SUBORDINATES	sap3 b@@0 di1 neet1
SUBORDINATES	sap3 b@@0 di1 neet1
SUBORDINATING	sap3 b@@0 di1 neet3 ting2
SUBORDINATINGLY	sap3 b@@0 di1 neet3 ting2 lii2
SUBORDINATION	sap3 b@@0 di1 nee0 chan2
SUBORDINATIONISM	sap3 b@@0 di1 nee0 chan2 nis3 svm2
SUBORDINATIONIST	sap3 b@@0 di1 nee0 chan2 nis3
SUBORDINATIONS	sap3 b@@0 di1 nee0 chan2
SUBORDINATIVE	sap3 b@@0 di1 nee0 thiif1
SUBORDINATOR	sap3 b@@0 di1 nee0 tqq2
SUBORDINATORS	sap3 b@@0 di1 nee0 tqq2
SUBORN	sap3 b@@n0
SUBORNATION	sap3 b@@0 nee0 chan2
SUBORNATIONS	sap3 b@@0 nee0 chan2
SUBORND	sap3 b@@n0
SUBORNED	sap3 b@@n0
SUBORNER	sap3 b@@n0 nqq2
SUBORNERS	sap3 b@@n0 nqq2
SUBORNING	sap3 b@@n0 ning2
SUBORNS	sap3 b@@n0
SUBOXIDES	sap3 b@k3 saaj0
SUBPAR	sap1 paa0
SUBPARAGRAPH	sap1 phxx0 rq1 kraaf3
SUBPARAGRAPHS	sap1 phxx0 rq1 kraaf3
SUBPARTITION	sap1 phaa0 thi3 chan2
SUBPARTITIONED	sap1 phaa0 thi3 chan2
SUBPARTNERSHIP	sap1 phaat3 nqq2 chip3
SUBPARTS	sap1 phaat3
SUBPARTY	sap1 phaa0 tii2
SUBPHONE	sap1 foon0
SUBPHONEME	sap1 foon0 niim0
SUBPHONEMES	sap1 foon0 niim0
SUBPHONES	sap1 foon0
SUBPHYLUM	sap1 faaj0 lam2
SUBPLOT	sap1 phl@t3
SUBPLOTS	sap1 phl@t3
SUBPOENA	sap3 phii0 naa2
SUBPOENAD	sap3 phii0 nxt1
SUBPOENAED	sap3 phii0 neet2
SUBPOENAES	sap3 phii0 nees1
SUBPOENAING	sap3 phii0 naa0 ing2
SUBPOENAING	sap3 phii0 naa0 ing2
SUBPOENAS	sap3 phii0 naas2
SUBPRINCIPAL	sap3 phrin3 si1 pql2
SUBPRINCIPALS	sap3 phrin3 si1 pql2
SUBPROCESS	sap3 phroo0 sees1
SUBPRODUCT	sap3 phroo0 dak1
SUBPROGRAM	sap3 phroo0 krxxm0
SUBPROJECTS	sap3 phroo0 cek1
SUBPROVINCE	sap3 phroo0 win3
SUBPROVINCES	sap3 phroo0 win3 ses1
SUBRACE	sap3 rees3
SUBRACES	sap3 rees3 ses1
SUBREGION	sap3 rii0 ciian2
SUBREGIONS	sap3 rii0 ciian2
SUBRENTS	sap1 reen3
SUBROC	sap1 r@k3
SUBROGATE	sap3 roo0 keet1
SUBROGATED	sap3 roo0 keet3 thet1
SUBROGATION	sap3 roo0 kee0 chan2
SUBROUTINE	sap3 ruu0 thiin0
SUBROUTINES	sap3 ruu0 thiin0
SUBRULE	sap3 ruul0
SUBRULES	sap3 ruul0
SUBS	sap1
SUBSCHEDULE	sap3 sa1 kheet3 duual2
SUBSCHEDULES	sap3 sa1 kheet3 duual2
SUBSCRIBABLE	sap3 sa1 khraj3 bee0 bql2
SUBSCRIBE	sap3 sa1 khraj3
SUBSCRIBED	sap3 sa1 khraj3
SUBSCRIBER	sap3 sa1 khraj3 bqq2
SUBSCRIBERS	sap3 sa1 khraj3 bqq2
SUBSCRIBES	sap3 sa1 khraj3
SUBSCRIBING	sap3 sa1 khraj3 bing2
SUBSCRIP	sap3 sa1 khrip3
SUBSCRIPT	sap3 sa1 khrip3
SUBSCRIPTED	sap3 sa1 khrip3 thet1
SUBSCRIPTING	sap3 sa1 khrip3 ting2
SUBSCRIPTION	sap3 sa1 khrip3 chan2
SUBSCRIPTIONS	sap3 sa1 khrip3 chan2
SUBSCRIPTIVE	sap3 sa1 khrip3 thiif1
SUBSCRIPTIVELY	sap3 sa1 khrip3 thiif1 lii2
SUBSCRIPTS	sap3 sa1 khrip3
SUBSCRIPTURE	sap3 sa1 khrip3 chqq2
SUBSCRIVER	sap3 sa1 khrif3 wqq2
SUBSECRETARIAL	sap3 sek1 khri3 thq1 riial2
SUBSECRETARY	sap3 sek1 khri3 thq1 rii2
SUBSECT	sap3 sek1
SUBSECTION	sap1 sek3 chan2
SUBSECTIONAL	sap1 sek3 chan2 n@l2
SUBSECTIONS	sap1 sek3 chan2
SUBSECTOR	sap1 sek3 tqq2
SUBSECTORS	sap1 sek3 tqq2
SUBSECUTIVE	sap1 sek3 khiw0 thiif1
SUBSEGMENT	sap3 sek1 meen3
SUBSEGMENTAL	sap3 sek1 men0 th@l2
SUBSEGMENTS	sap3 sek1 meen3
SUBSENSATION	sap3 sen0 see0 chan2
SUBSENSIBLE	sap3 sen3 si1 bql2
SUBSENSUAL	sap3 sen0 chuual2
SUBSENSUOUS	sap3 sen0 chuuas2
SUBSEQUENCE	sap3 sii0 khween3
SUBSEQUENCES	sap3 sii0 khween3 ses1
SUBSEQUENCY	sap3 sii0 khween0 sii2
SUBSEQUENT	sap3 sii0 khween3
SUBSEQUENTIAL	sap3 sii0 khween3 chiial2
SUBSEQUENTIALLY	sap3 sii0 khween3 chiial2 lii2
SUBSEQUENTLY	sap3 sii0 khween3 lii2
SUBSEQUENTNESS	sap3 sii0 khween3 nees1
SUBSERIES	sap3 sii0 rii2
SUBSERVE	sap3 sqqf1
SUBSERVED	sap3 sqqf1
SUBSERVES	sap3 sqqf1
SUBSERVICE	sap3 sqq0 wis1
SUBSERVICED	sap3 sqq0 wis1
SUBSERVICING	sap3 sqq0 wis3 sing2
SUBSERVIENCE	sap3 sqq0 wiian2
SUBSERVIENCY	sap3 sqq0 wiian2 sii2
SUBSERVIENT	sap3 sqq0 wiian2
SUBSERVIENTLY	sap3 sqq0 wiian2 lii2
SUBSERVIENTNESS	sap3 sqq0 wiian2 nees1
SUBSERVING	sap1 sqqf3 wing2
SUBSET	sap1 set3
SUBSETS	sap1 set3
SUBSETTED	sap1 set3 thet1
SUBSETTING	sap1 set3 ting2
SUBSIDE	sap1 saj3
SUBSIDED	sap1 saj3 det1
SUBSIDENCE	sap1 saaj0 den3
SUBSIDENCES	sap1 saaj0 den3 ses1
SUBSIDER	sap1 saj3 dqq2
SUBSIDERS	sap1 saj3 dqq2
SUBSIDES	sap1 saj3
SUBSIDIARIES	sap3 si1 diia0 rii2
SUBSIDIARY	sap3 si1 diia0 rii2
SUBSIDIES	sap3 si1 dii2
SUBSIDING	sap1 saj3 ding2
SUBSIDISABLE	sap3 si1 daaj3 see0 bql2
SUBSIDISABLES	sap3 si1 daaj3 see0 bql2
SUBSIDISATION	sap3 si1 daaj3 see0 chan2
SUBSIDISED	sap3 si1 daaj3
SUBSIDISER	sap3 si1 daaj3 sqq2
SUBSIDISERS	sap3 si1 daaj3 sqq2
SUBSIDIZABLE	sap3 si1 daaj3 sa1 bql2
SUBSIDIZABLES	sap3 si1 daaj3 sa1 bql2
SUBSIDIZATION	sap3 si1 daaj3 see0 chan2
SUBSIDIZATIONS	sap3 si1 daaj3 see0 chan2
SUBSIDIZE	sap3 si1 daaj3
SUBSIDIZED	sap3 si1 daaj3
SUBSIDIZER	sap3 si1 daaj3 sqq2
SUBSIDIZERS	sap3 si1 daaj3 sqq2
SUBSIDIZES	sap3 si1 daaj3 ses1
SUBSIDIZING	sap3 si1 daaj3 sing2
SUBSIDY	sap3 si1 dii2
SUBSIST	sap3 sis3
SUBSISTANCE	sap3 sis3 teen3
SUBSISTED	sap3 sis3 thet1
SUBSISTENCE	sap3 sis3 teen3
SUBSISTENCY	sap3 sis3 teen0 sii2
SUBSISTENT	sap3 sis3 teen3
SUBSISTENTIAL	sap3 sis3 teen0 chiial2
SUBSISTING	sap3 sis3 ting2
SUBSISTINGLY	sap3 sis3 ting2 lii2
SUBSISTS	sap3 sis3
SUBSOIL	sap3 s@@j0
SUBSOILING	sap3 s@@j0 ling2
SUBSOILS	sap3 s@@j0
SUBSONIC	sap3 soo0 nik1
SUBSONICALLY	sap3 soo0 ni3 khq1 lii2
SUBSONICS	sap3 soo0 nik1
SUBSPACE	sap3 sa1 pees3
SUBSPECIES	sap3 sa1 pii0 chii2
SUBSPECIFIC	sap3 sa1 pes3 si3 fik1
SUBSPECIFICALLY	sap3 sa1 pes3 si1 fi3 khq1 lii2
SUBSTABILITY	sap3 sa1 thq1 bi1 li3 tii2
SUBSTAGE	sap3 sa1 teec1
SUBSTAGES	sap3 sa1 teec3 ces1
SUBSTANCE	sap3 sa1 txxn3
SUBSTANCELESS	sap3 sa1 txxn3 lees1
SUBSTANCES	sap3 sa1 txxn3 ses1
SUBSTANDARD	sap3 sa1 txxn0 daat1
SUBSTANDARDISE	sap3 sa1 txxn0 dat1 daaj3
SUBSTANDARDISES	sap3 sa1 txxn0 dat1 daaj3 ses1
SUBSTANDARDIZE	sap3 sa1 txxn0 dat1 daaj3
SUBSTANDARDIZES	sap3 sa1 txxn0 dat1 daaj3 ses1
SUBSTANTI	sap3 sa1 txxn0 tii2
SUBSTANTIABILITY	sap3 sa1 txxn0 chiia0 bi1 li3 tii2
SUBSTANTIABLE	sap3 sa1 txxn0 chiia0 bql2
SUBSTANTIAL	sap3 sa1 txxn0 chiial2
SUBSTANTIALISM	sap3 sa1 txxn0 chiial2 lis3 svm2
SUBSTANTIALIST	sap3 sa1 txxn0 chiial0 lis3
SUBSTANTIALITY	sap3 sa1 txxn0 chiial0 li3 tii2
SUBSTANTIALLY	sap3 sa1 txxn0 chiial2 lii2
SUBSTANTIALNESS	sap3 sa1 txxn0 chiial2 nees1
SUBSTANTIATE	sap3 sa1 txxn0 chi1 eet1
SUBSTANTIATED	sap3 sa1 txxn0 chi1 eet3 thet1
SUBSTANTIATES	sap3 sa1 txxn0 chi1 eet1
SUBSTANTIATING	sap3 sa1 txxn0 chi1 eet3 ting2
SUBSTANTIATION	sap3 sa1 txxn0 chi3 ee0 chan2
SUBSTANTIATIONS	sap3 sa1 txxn0 chi3 ee0 chan2
SUBSTANTIATOR	sap3 sa1 txxn0 chi1 ee0 tqq2
SUBSTANTIFY	sap3 sa1 txxn0 thi1 faaj0
SUBSTANTILLY	sap3 sa1 txxn0 thil0 lii2
SUBSTANTIVAL	sap3 sa1 txxn0 thaaj0 w@l2
SUBSTANTIVE	sap3 sa1 txxn0 thiif1
SUBSTANTIVELY	sap3 sa1 txxn0 thiif1 lii2
SUBSTANTIVENESS	sap3 sa1 txxn0 thiif1 nees1
SUBSTANTIVES	sap3 sa1 txxn0 thiif1
SUBSTANTIVISES	sap3 sa1 txxn0 thi1 waaj3 ses1
SUBSTATE	sap3 sa1 teet1
SUBSTATED	sap3 sa1 teet3 thet1
SUBSTATES	sap3 sa1 teet1
SUBSTATION	sap3 sa1 tee0 chan2
SUBSTATIONS	sap3 sa1 tee0 chan2
SUBSTITION	sap3 sa1 ti3 chan2
SUBSTITIONES	sap3 sa1 ti3 chan2
SUBSTITIONS	sap3 sa1 ti3 chan2
SUBSTITUENT	sap3 sa1 ti1 thuu0 een2
SUBSTITUENTS	sap3 sa1 ti1 thuu0 een2
SUBSTITUTE	sap3 sa1 ti1 thiw3
SUBSTITUTED	sap3 sa1 ti1 thiw3 thet1
SUBSTITUTER	sap3 sa1 ti1 thiw3 tqq2
SUBSTITUTERS	sap3 sa1 ti1 thiw3 tqq2
SUBSTITUTES	sap3 sa1 ti1 thiw3
SUBSTITUTING	sap3 sa1 ti1 thiw3 ting2
SUBSTITUTINGLY	sap3 sa1 ti1 thiw3 ting2 lii2
SUBSTITUTION	sap3 sa1 ti1 thiw3 chan2
SUBSTITUTIONAL	sap3 sa1 ti1 thiw3 chan2 n@l2
SUBSTITUTIONALLY	sap3 sa1 ti1 thiw3 chan2 n@l2 lii2
SUBSTITUTIONARY	sap3 sa1 ti1 thiw0 chan2 rii2
SUBSTITUTIONS	sap3 sa1 ti1 thiw0 chan2
SUBSTITUTIS	sap3 sa1 ti1 thiw3 this3
SUBSTITUTIVE	sap3 sa1 ti1 thiw3 thiif1
SUBSTITUTIVELY	sap3 sa1 ti1 thiw3 thiif1 lii2
SUBSTITUTIVITY	sap3 sa1 ti1 thiw3 thi1 wi3 tii2
SUBSTITUTORS	sap3 sa1 ti1 thiw3 thqq2
SUBSTOCK	sap3 sa1 t@k3
SUBSTRACT	sap3 sa1 trxk3
SUBSTRACTED	sap3 sa1 trxk3 thet1
SUBSTRACTING	sap3 sa1 trxk3 ting2
SUBSTRACTION	sap3 sa1 trxk3 chan2
SUBSTRAIN	sap3 sa1 treen0
SUBSTRAINS	sap3 sa1 treen0
SUBSTRATA	sap3 sa1 traa0 taa2
SUBSTRATE	sap3 sa1 trxxt3
SUBSTRATEGIC	sap3 sa1 trxxt3 thii0 cik1
SUBSTRATES	sap3 sa1 trxxt3
SUBSTRATIVE	sap3 sa1 tree0 thiif1
SUBSTRATOR	sap3 sa1 tree0 tqq2
SUBSTRATOSE	sap3 sa1 trxx3 thoos3
SUBSTRATOSPHERE	sap3 sa1 trxx3 thoo0 sa1 fiia0
SUBSTRATOSPHERIC	sap3 sa1 trxx3 thoo0 sa1 fiia0 rik1
SUBSTRATUM	sap3 sa1 traa0 tham2
SUBSTRATUMS	sap3 sa1 traa0 tham2
SUBSTRIATE	sap3 sa1 thraaj0 eet1
SUBSTRING	sap3 sa1 tring0
SUBSTRINGS	sap3 sa1 tring0
SUBSTRUCT	sap3 sa1 trak3
SUBSTRUCTION	sap3 sa1 trak3 chan2
SUBSTRUCTIONAL	sap3 sa1 trak3 chan2 n@l2
SUBSTRUCTURAL	sap3 sa1 trak3 chqq0 rql2
SUBSTRUCTURE	sap3 sa1 trak3 chqq2
SUBSTRUCTURES	sap3 sa1 trak3 chqq2
SUBSUMABLE	sap3 suum0 mee0 bql2
SUBSUME	sap3 suum0
SUBSUMED	sap3 suum0
SUBSUMER	sap3 suum0 mqq2
SUBSUMES	sap3 suum0
SUBSUMING	sap3 suum0 ming2
SUBSURFACE	sap3 sqq0 fees3
SUBSURFACES	sap3 sqq0 fees3 ses1
SUBSURFING	sap3 sqqf3 fing2
SUBSYLLABIC	sap3 sil0 lxx0 bik1
SUBSYMBOLIC	sap3 sim0 bool0 lik1
SUBSYMBOLICAL	sap3 sim0 bool0 li3 kh@l2
SUBSYMBOLICALLY	sap3 sim0 bool0 li3 khq1 lii2
SUBSYSTEM	sap3 sis3 them2
SUBSYSTEMS	sap3 sis3 them2
SUBTABLES	sap3 thee0 bql2
SUBTANGENT	sap3 thxxn0 cen3
SUBTANTIAL	sap3 thxxn0 chiial2
SUBTANTIALLY	sap3 thxxn0 chiial0 lii2
SUBTANTIVE	sap3 thxxn0 thiif1
SUBTASK	sap1 thaak3
SUBTASKS	sap1 thaak3
SUBTEEN	sap3 thiin0
SUBTEENS	sap3 thiin0
SUBTENANCIES	sap3 theen0 nxxn3 ses1
SUBTENANCY	sap3 theen0 nxxn0 sii2
SUBTENANT	sap3 theen0 nxxn3
SUBTENANTS	sap3 theen0 nxxn3
SUBTEND	sap3 theen0
SUBTENDED	sap3 theen0 det1
SUBTENDING	sap3 theen0 ding2
SUBTENDS	sap3 theen0
SUBTENSE	sap3 theen3
SUBTENUIS	sap3 theen0 nuus3
SUBTENURE	sap3 theen0 nqq2
SUBTERFUGE	sap3 thq1 fiw3
SUBTERFUGES	sap3 thq1 fiw3 ces1
SUBTERRANE	sap3 thqq0 reen0
SUBTERRANEA	sap3 thqq0 reen0 niia0
SUBTERRANEAN	sap3 thqq0 reen0 niian2
SUBTERRANEANS	sap3 thqq0 ree0 niian2
SUBTERRANEAS	sap3 thqq0 ree0 niias2
SUBTERRANEOUS	sap3 thqq0 ree0 niias3
SUBTERRANEOUSLY	sap3 thqq0 ree0 niias3 lii2
SUBTEXT	sap3 thek1
SUBTEXTS	sap3 thek1
SUBTEXTUAL	sap3 thek3 chuual2
SUBTHRESHOLD	sap3 threch3 chool0
SUBTIL	sap3 thil2
SUBTILE	sap3 thaaj0
SUBTILER	sap3 thaaj0 lqq2
SUBTILEST	sap3 thaaj0 les1
SUBTILIS	sap3 thil0 lis3
SUBTILISATION	sap3 thil0 laj3 see0 chan2
SUBTILISE	sap3 thil0 laj3
SUBTILISER	sap3 thil0 laj3 sqq2
SUBTILISERS	sap3 thil0 laj3 sqq2
SUBTILISES	sap3 thil0 laj3 ses1
SUBTILISES	sap3 thil0 lis3 ses1
SUBTILISM	sap3 thil0 lis3 svm2
SUBTILIST	sap3 thil0 lis3
SUBTILITER	sap3 thil0 li3 tqq2
SUBTILITY	sap3 thil0 li3 tii2
SUBTILIZATION	sap3 thil0 laj3 see0 chan2
SUBTILIZE	sap3 thil0 laj3
SUBTILIZER	sap3 thil0 laj3 sqq2
SUBTILIZERS	sap3 thil0 laj3 sqq2
SUBTILIZES	sap3 thil0 laj3 ses1
SUBTILTY	sap3 thil3 tii2
SUBTITLE	sap3 thaaj0 thql2
SUBTITLED	sap3 thaaj0 thql2
SUBTITLER	sap3 thaaj0 thq1 lqq2
SUBTITLES	sap3 thaaj0 thql2
SUBTITLING	sap3 thaaj0 thq1 ling2
SUBTITUENTS	sap3 ti1 thuu0 en2
SUBTITULAR	sap3 ti1 thiw0 lqq2
SUBTLE	sap3 thql2
SUBTLENESS	sap3 thql2 nees1
SUBTLER	sap3 thq1 lqq2
SUBTLEST	sap3 thles1
SUBTLETIES	sap3 thql2 tii2
SUBTLETY	sap3 thql2 tii2
SUBTLY	sap3 lii2
SUBTONES	sap3 thoon0
SUBTONIC	sap3 thoo0 nik1
SUBTOPIA	sap3 thoo0 piia0
SUBTOPIAN	sap3 thoo0 piian2
SUBTOPIC	sap3 th@p3 pik1
SUBTOPICS	sap3 th@p3 pik1
SUBTOTAL	sap3 thoo0 thql2
SUBTOTALED	sap3 thoo0 thql2
SUBTOTALING	sap3 thoo0 thql2 ling2
SUBTOTALLED	sap3 thoo0 thql2
SUBTOTALLING	sap3 thoo0 thql2 ling2
SUBTOTALS	sap3 thoo0 thql2
SUBTRACT	sap3 thrxk1
SUBTRACTED	sap3 thrxk3 thet1
SUBTRACTER	sap3 thrxk3 tqq2
SUBTRACTERS	sap3 thrxk3 tqq2
SUBTRACTING	sap3 thrxk3 ting2
SUBTRACTION	sap3 thrxk3 chan2
SUBTRACTIONS	sap3 thrxk3 chan2
SUBTRACTIVE	sap3 thrxk3 thiif1
SUBTRACTIVITY	sap3 thrxk3 thi1 wi3 tii2
SUBTRACTOR	sap3 thrxk3 tqq2
SUBTRACTORS	sap3 thrxk3 tqq2
SUBTRACTS	sap3 thrxk1
SUBTRAHEND	sap3 trq1 heen0
SUBTRAHENDS	sap3 trq1 heen0
SUBTRANSPARENT	sap3 thrxxn0 sa1 pxx0 ren3
SUBTREASURIES	sap3 threech3 chqq0 rii2
SUBTREASURY	sap3 threech3 chqq0 rii2
SUBTREE	sap3 thrii0
SUBTREES	sap3 thrii2
SUBTRIBE	sap3 thraj3
SUBTROPIC	sap3 thr@p3 phik1
SUBTROPICAL	sap3 thr@p3 phi1 kh@l2
SUBTROPICES	sap3 thr@p3 phik1
SUBTROPICS	sap3 thr@p3 phik1
SUBTRUDE	sap3 thruut3
SUBTYPE	sap3 thaj3
SUBTYPES	sap3 thaj3
SUBUNIT	sap3 juu0 nit1
SUBUNITS	sap3 juu0 nit1
SUBURB	sap3 bqqp3
